"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Montgomery County, PA"	"42091"	"2009"	"2009"	"August"	"8"	787
	"Montgomery County, PA"	"42091"	"2009"	"2009"	"September"	"9"	824
	"Montgomery County, PA"	"42091"	"2009"	"2009"	"October"	"10"	783
	"Montgomery County, PA"	"42091"	"2009"	"2009"	"November"	"11"	719
	"Montgomery County, PA"	"42091"	"2009"	"2009"	"December"	"12"	717
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"January"	"1"	749
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"February"	"2"	695
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"March"	"3"	801
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"April"	"4"	749
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"May"	"5"	749
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"June"	"6"	778
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"July"	"7"	781
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"August"	"8"	782
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"September"	"9"	780
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"October"	"10"	806
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"November"	"11"	721
	"Montgomery County, PA"	"42091"	"2010"	"2010"	"December"	"12"	738
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"January"	"1"	738
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"February"	"2"	721
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"March"	"3"	768
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"April"	"4"	733
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"May"	"5"	810
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"June"	"6"	760
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"July"	"7"	742
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"August"	"8"	823
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"September"	"9"	804
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"October"	"10"	778
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"November"	"11"	733
	"Montgomery County, PA"	"42091"	"2011"	"2011"	"December"	"12"	655
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"January"	"1"	696
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"February"	"2"	677
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"March"	"3"	738
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"April"	"4"	700
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"May"	"5"	781
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"June"	"6"	732
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"July"	"7"	788
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"August"	"8"	838
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"September"	"9"	747
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"October"	"10"	802
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"November"	"11"	716
	"Montgomery County, PA"	"42091"	"2012"	"2012"	"December"	"12"	715
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"January"	"1"	698
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"February"	"2"	617
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"March"	"3"	718
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"April"	"4"	684
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"May"	"5"	787
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"June"	"6"	712
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"July"	"7"	766
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"August"	"8"	818
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"September"	"9"	706
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"October"	"10"	778
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"November"	"11"	738
	"Montgomery County, PA"	"42091"	"2013"	"2013"	"December"	"12"	731
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"January"	"1"	782
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"February"	"2"	678
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"March"	"3"	713
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"April"	"4"	756
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"May"	"5"	775
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"June"	"6"	771
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"July"	"7"	760
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"August"	"8"	779
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"September"	"9"	742
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"October"	"10"	774
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"November"	"11"	636
	"Montgomery County, PA"	"42091"	"2014"	"2014"	"December"	"12"	683
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"January"	"1"	696
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"February"	"2"	643
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"March"	"3"	751
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"April"	"4"	712
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"May"	"5"	795
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"June"	"6"	724
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"July"	"7"	819
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"August"	"8"	803
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"September"	"9"	832
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"October"	"10"	731
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"November"	"11"	694
	"Montgomery County, PA"	"42091"	"2015"	"2015"	"December"	"12"	705
	"Northampton County, PA"	"42095"	"2007"	"2007"	"January"	"1"	274
	"Northampton County, PA"	"42095"	"2007"	"2007"	"February"	"2"	238
	"Northampton County, PA"	"42095"	"2007"	"2007"	"March"	"3"	302
	"Northampton County, PA"	"42095"	"2007"	"2007"	"April"	"4"	282
	"Northampton County, PA"	"42095"	"2007"	"2007"	"May"	"5"	288
	"Northampton County, PA"	"42095"	"2007"	"2007"	"June"	"6"	261
	"Northampton County, PA"	"42095"	"2007"	"2007"	"July"	"7"	282
	"Northampton County, PA"	"42095"	"2007"	"2007"	"August"	"8"	316
	"Northampton County, PA"	"42095"	"2007"	"2007"	"September"	"9"	255
	"Northampton County, PA"	"42095"	"2007"	"2007"	"October"	"10"	290
	"Northampton County, PA"	"42095"	"2007"	"2007"	"November"	"11"	262
	"Northampton County, PA"	"42095"	"2007"	"2007"	"December"	"12"	288
	"Northampton County, PA"	"42095"	"2008"	"2008"	"January"	"1"	258
	"Northampton County, PA"	"42095"	"2008"	"2008"	"February"	"2"	277
	"Northampton County, PA"	"42095"	"2008"	"2008"	"March"	"3"	248
	"Northampton County, PA"	"42095"	"2008"	"2008"	"April"	"4"	261
	"Northampton County, PA"	"42095"	"2008"	"2008"	"May"	"5"	273
	"Northampton County, PA"	"42095"	"2008"	"2008"	"June"	"6"	244
	"Northampton County, PA"	"42095"	"2008"	"2008"	"July"	"7"	292
	"Northampton County, PA"	"42095"	"2008"	"2008"	"August"	"8"	274
	"Northampton County, PA"	"42095"	"2008"	"2008"	"September"	"9"	279
	"Northampton County, PA"	"42095"	"2008"	"2008"	"October"	"10"	270
	"Northampton County, PA"	"42095"	"2008"	"2008"	"November"	"11"	266
	"Northampton County, PA"	"42095"	"2008"	"2008"	"December"	"12"	253
	"Northampton County, PA"	"42095"	"2009"	"2009"	"January"	"1"	254
	"Northampton County, PA"	"42095"	"2009"	"2009"	"February"	"2"	274
	"Northampton County, PA"	"42095"	"2009"	"2009"	"March"	"3"	273
	"Northampton County, PA"	"42095"	"2009"	"2009"	"April"	"4"	251
	"Northampton County, PA"	"42095"	"2009"	"2009"	"May"	"5"	279
	"Northampton County, PA"	"42095"	"2009"	"2009"	"June"	"6"	256
	"Northampton County, PA"	"42095"	"2009"	"2009"	"July"	"7"	251
	"Northampton County, PA"	"42095"	"2009"	"2009"	"August"	"8"	232
	"Northampton County, PA"	"42095"	"2009"	"2009"	"September"	"9"	268
	"Northampton County, PA"	"42095"	"2009"	"2009"	"October"	"10"	242
	"Northampton County, PA"	"42095"	"2009"	"2009"	"November"	"11"	232
	"Northampton County, PA"	"42095"	"2009"	"2009"	"December"	"12"	239
	"Northampton County, PA"	"42095"	"2010"	"2010"	"January"	"1"	235
	"Northampton County, PA"	"42095"	"2010"	"2010"	"February"	"2"	205
	"Northampton County, PA"	"42095"	"2010"	"2010"	"March"	"3"	285
	"Northampton County, PA"	"42095"	"2010"	"2010"	"April"	"4"	284
	"Northampton County, PA"	"42095"	"2010"	"2010"	"May"	"5"	230
	"Northampton County, PA"	"42095"	"2010"	"2010"	"June"	"6"	246
	"Northampton County, PA"	"42095"	"2010"	"2010"	"July"	"7"	263
	"Northampton County, PA"	"42095"	"2010"	"2010"	"August"	"8"	282
	"Northampton County, PA"	"42095"	"2010"	"2010"	"September"	"9"	246
	"Northampton County, PA"	"42095"	"2010"	"2010"	"October"	"10"	282
	"Northampton County, PA"	"42095"	"2010"	"2010"	"November"	"11"	225
	"Northampton County, PA"	"42095"	"2010"	"2010"	"December"	"12"	244
	"Northampton County, PA"	"42095"	"2011"	"2011"	"January"	"1"	214
	"Northampton County, PA"	"42095"	"2011"	"2011"	"February"	"2"	214
	"Northampton County, PA"	"42095"	"2011"	"2011"	"March"	"3"	250
	"Northampton County, PA"	"42095"	"2011"	"2011"	"April"	"4"	255
	"Northampton County, PA"	"42095"	"2011"	"2011"	"May"	"5"	229
	"Northampton County, PA"	"42095"	"2011"	"2011"	"June"	"6"	260
	"Northampton County, PA"	"42095"	"2011"	"2011"	"July"	"7"	287
	"Northampton County, PA"	"42095"	"2011"	"2011"	"August"	"8"	303
	"Northampton County, PA"	"42095"	"2011"	"2011"	"September"	"9"	261
	"Northampton County, PA"	"42095"	"2011"	"2011"	"October"	"10"	222
	"Northampton County, PA"	"42095"	"2011"	"2011"	"November"	"11"	227
	"Northampton County, PA"	"42095"	"2011"	"2011"	"December"	"12"	235
	"Northampton County, PA"	"42095"	"2012"	"2012"	"January"	"1"	234
	"Northampton County, PA"	"42095"	"2012"	"2012"	"February"	"2"	240
	"Northampton County, PA"	"42095"	"2012"	"2012"	"March"	"3"	265
	"Northampton County, PA"	"42095"	"2012"	"2012"	"April"	"4"	260
	"Northampton County, PA"	"42095"	"2012"	"2012"	"May"	"5"	266
	"Northampton County, PA"	"42095"	"2012"	"2012"	"June"	"6"	250
	"Northampton County, PA"	"42095"	"2012"	"2012"	"July"	"7"	288
	"Northampton County, PA"	"42095"	"2012"	"2012"	"August"	"8"	287
	"Northampton County, PA"	"42095"	"2012"	"2012"	"September"	"9"	233
	"Northampton County, PA"	"42095"	"2012"	"2012"	"October"	"10"	248
	"Northampton County, PA"	"42095"	"2012"	"2012"	"November"	"11"	236
	"Northampton County, PA"	"42095"	"2012"	"2012"	"December"	"12"	255
	"Northampton County, PA"	"42095"	"2013"	"2013"	"January"	"1"	235
	"Northampton County, PA"	"42095"	"2013"	"2013"	"February"	"2"	227
	"Northampton County, PA"	"42095"	"2013"	"2013"	"March"	"3"	239
	"Northampton County, PA"	"42095"	"2013"	"2013"	"April"	"4"	229
	"Northampton County, PA"	"42095"	"2013"	"2013"	"May"	"5"	243
	"Northampton County, PA"	"42095"	"2013"	"2013"	"June"	"6"	228
	"Northampton County, PA"	"42095"	"2013"	"2013"	"July"	"7"	249
	"Northampton County, PA"	"42095"	"2013"	"2013"	"August"	"8"	245
	"Northampton County, PA"	"42095"	"2013"	"2013"	"September"	"9"	258
	"Northampton County, PA"	"42095"	"2013"	"2013"	"October"	"10"	231
	"Northampton County, PA"	"42095"	"2013"	"2013"	"November"	"11"	218
	"Northampton County, PA"	"42095"	"2013"	"2013"	"December"	"12"	218
	"Northampton County, PA"	"42095"	"2014"	"2014"	"January"	"1"	239
	"Northampton County, PA"	"42095"	"2014"	"2014"	"February"	"2"	220
	"Northampton County, PA"	"42095"	"2014"	"2014"	"March"	"3"	244
	"Northampton County, PA"	"42095"	"2014"	"2014"	"April"	"4"	239
	"Northampton County, PA"	"42095"	"2014"	"2014"	"May"	"5"	230
	"Northampton County, PA"	"42095"	"2014"	"2014"	"June"	"6"	244
	"Northampton County, PA"	"42095"	"2014"	"2014"	"July"	"7"	274
	"Northampton County, PA"	"42095"	"2014"	"2014"	"August"	"8"	234
	"Northampton County, PA"	"42095"	"2014"	"2014"	"September"	"9"	245
	"Northampton County, PA"	"42095"	"2014"	"2014"	"October"	"10"	235
	"Northampton County, PA"	"42095"	"2014"	"2014"	"November"	"11"	230
	"Northampton County, PA"	"42095"	"2014"	"2014"	"December"	"12"	221
	"Northampton County, PA"	"42095"	"2015"	"2015"	"January"	"1"	236
	"Northampton County, PA"	"42095"	"2015"	"2015"	"February"	"2"	207
	"Northampton County, PA"	"42095"	"2015"	"2015"	"March"	"3"	211
	"Northampton County, PA"	"42095"	"2015"	"2015"	"April"	"4"	237
	"Northampton County, PA"	"42095"	"2015"	"2015"	"May"	"5"	225
	"Northampton County, PA"	"42095"	"2015"	"2015"	"June"	"6"	225
	"Northampton County, PA"	"42095"	"2015"	"2015"	"July"	"7"	251
	"Northampton County, PA"	"42095"	"2015"	"2015"	"August"	"8"	237
	"Northampton County, PA"	"42095"	"2015"	"2015"	"September"	"9"	262
	"Northampton County, PA"	"42095"	"2015"	"2015"	"October"	"10"	252
	"Northampton County, PA"	"42095"	"2015"	"2015"	"November"	"11"	227
	"Northampton County, PA"	"42095"	"2015"	"2015"	"December"	"12"	221
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"January"	"1"	2042
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"February"	"2"	1787
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"March"	"3"	2055
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"April"	"4"	1789
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"May"	"5"	1886
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"June"	"6"	1951
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"July"	"7"	2095
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"August"	"8"	2070
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"September"	"9"	1967
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"October"	"10"	1998
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"November"	"11"	1966
	"Philadelphia County, PA"	"42101"	"2007"	"2007"	"December"	"12"	2009
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"January"	"1"	2002
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"February"	"2"	1917
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"March"	"3"	1957
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"April"	"4"	1931
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"May"	"5"	1954
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"June"	"6"	2027
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"July"	"7"	2139
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"August"	"8"	2045
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"September"	"9"	2058
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"October"	"10"	1990
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"November"	"11"	1768
	"Philadelphia County, PA"	"42101"	"2008"	"2008"	"December"	"12"	2009
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"January"	"1"	2006
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"February"	"2"	1850
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"March"	"3"	1980
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"April"	"4"	1852
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"May"	"5"	1944
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"June"	"6"	1931
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"July"	"7"	2058
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"August"	"8"	2113
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"September"	"9"	2033
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"October"	"10"	1988
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"November"	"11"	1851
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"December"	"12"	2015
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"January"	"1"	1945
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"February"	"2"	1771
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"March"	"3"	1936
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"April"	"4"	1769
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"May"	"5"	1845
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"June"	"6"	1944
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"July"	"7"	1941
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"August"	"8"	2084
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"September"	"9"	2025
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"October"	"10"	1972
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"November"	"11"	1918
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"December"	"12"	2053
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"January"	"1"	1930
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"February"	"2"	1720
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"March"	"3"	1882
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"April"	"4"	1823
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"May"	"5"	1917
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"June"	"6"	1983
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"July"	"7"	2097
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"August"	"8"	2194
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"September"	"9"	2042
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"October"	"10"	1892
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"November"	"11"	1788
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"December"	"12"	1988
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"January"	"1"	1974
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"February"	"2"	1829
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"March"	"3"	1908
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"April"	"4"	1816
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"May"	"5"	1874
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"June"	"6"	1869
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"July"	"7"	2101
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"August"	"8"	2044
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"September"	"9"	2029
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"October"	"10"	2016
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"November"	"11"	1940
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"December"	"12"	1935
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"January"	"1"	1831
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"February"	"2"	1621
